,ID,Nome,Nascimento,CNS,CPF,UNIDADE,data_atendimento,condicao_saude
209,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-10-27 05:43:13.460714,ferida vascular
210,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-11-15 14:17:03.394375,hipertensao
211,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-10-18 15:08:26.897524,hipertensao
212,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,"21 June, 2023",diabetes
213,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-06-16 15:33:19.286987,ferida vascular
214,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2024-01-16 03:35:39.375510,dengue
215,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2024-01-10 08:38:22.026903,hipertensao
216,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-06-15 23:09:35.234054,diabetes
217,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-09-03 06:02:32.239941,hipertensao
218,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,"17 April, 2024",hipertensao
219,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-12-24 02:24:41.465853,hipertensao
220,26,Lorena Dias,1973-11-07,65139087286,478.603.521-17,Unidade de saude Maria,2023-06-17 07:50:17.327578,hipertensao
221,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2023-10-31 11:41:18.782906,diabetes
222,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2024-01-13 23:09:59.523774,ferida vascular
223,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2023-12-21 01:36:55.807060,ferida vascular
224,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2024-03-17 22:35:46.177599,diabetes
225,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2024-01-20 11:19:51.245227,hipertensao
226,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2023-06-08 05:23:52.362448,dengue
227,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2023-05-30 07:15:51.923260,hipertensao
228,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2023-12-14 08:00:01.895070,diabetes
229,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2023-10-31,dengue
230,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,"19 February, 2024",dengue
231,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,2024-03-16 02:53:28.489136,hipertensao
232,27,Igor da Paz,1991-05-08,80792453638,362.491.785-46,Unidade de saude Maria,"07 August, 2023",ferida vascular
233,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2024-02-16 08:24:26.691282,dengue
234,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-06-24 16:11:24.897439,dengue
235,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,"09 November, 2023",hipertensao
236,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,"23 February, 2024",diabetes
237,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-12-11 13:07:10.479088,dengue
238,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-09-11 09:45:13.357942,dengue
239,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-06-10 11:46:36.811248,diabetes
240,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2024-01-31 16:56:35.100348,ferida vascular
241,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2024-04-01 18:50:01.948160,ferida vascular
242,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-12-19 08:52:16.622744,diabetes
243,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-05-28 06:03:08.336017,hipertensao
244,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-12-05 17:23:43.070083,hipertensao
245,28,Luiz Gustavo das Neves,1989-05-21,39587602102,249.683.507-83,Unidade de saude Maria Alice,2023-04-30 09:29:47.368714,ferida vascular
246,29,Felipe Lopes,1994-04-23,73049862122,032.594.871-23,Unidade de saude Maria,2024-04-14 12:27:21.568381,ferida vascular
247,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2024-01-03,dengue
248,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2024-01-25,hipertensao
249,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2023-10-15 17:26:11.011930,ferida vascular
250,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2023-08-25 15:33:30.945642,hipertensao
251,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2023-11-16 21:36:12.018405,hipertensao
252,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2024-04-10 18:34:54.694062,hipertensao
253,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2023-10-30 10:28:59.082576,hipertensao
254,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2024-03-24 23:41:30.484192,dengue
255,30,Dra. Isadora Sales,1984-11-08,51928307450,293.467.508-47,Unidade de saude Maria Alice,2024-04-06 17:30:20.281142,diabetes
256,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-10-08 13:18:28.859184,diabetes
257,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2024-02-21 21:58:46.856586,ferida vascular
258,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-09-21 06:49:58.336361,diabetes
259,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-06-16 00:47:46.656760,hipertensao
260,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2024-02-19 14:48:48.926541,dengue
261,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-12-21 03:15:24.783734,hipertensao
262,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,"16 July, 2023",ferida vascular
263,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-07-15 20:10:39.836335,hipertensao
264,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-09-08 23:12:24.074873,ferida vascular
265,31,Maria Santos,2005-09-12,47961582355,406.857.392-10,Unidade de saude Daniela,2023-07-16 13:16:30.200984,dengue
266,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2024-04-07 13:22:03.160690,dengue
267,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-10-12,diabetes
268,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-11-12 14:43:11.052759,ferida vascular
269,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-10-13 12:50:53.607211,diabetes
270,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2024-01-29 19:27:57.987169,hipertensao
271,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2024-03-03 08:58:54.019895,hipertensao
272,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-08-07 02:01:00.011402,hipertensao
273,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2024-04-20 15:55:41.204281,ferida vascular
274,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-10-16 09:59:29.077552,diabetes
275,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-11-28 12:08:29.159902,diabetes
276,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-10-12 12:15:50.370619,dengue
277,32,Davi Lucca Farias,1982-06-06,95260137434,547.106.289-20,Unidade de saude Gabriela,2023-08-23,dengue
278,33,Erick Nascimento,2003-07-15,47659102885,172.306.958-21,Unidade de saude Gabriela,"03 November, 2023",hipertensao
279,33,Erick Nascimento,2003-07-15,47659102885,172.306.958-21,Unidade de saude Gabriela,"28 May, 2023",ferida vascular
280,33,Erick Nascimento,2003-07-15,47659102885,172.306.958-21,Unidade de saude Gabriela,2023-12-26 19:33:14.466356,ferida vascular
281,33,Erick Nascimento,2003-07-15,47659102885,172.306.958-21,Unidade de saude Gabriela,2023-10-30 23:21:38.631651,diabetes
282,33,Erick Nascimento,2003-07-15,47659102885,172.306.958-21,Unidade de saude Gabriela,2023-11-13 07:33:35.351698,ferida vascular
283,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,2023-09-01 12:43:16.114096,hipertensao
284,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,2023-09-17,ferida vascular
285,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,2024-04-08 16:08:47.493712,dengue
286,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,2023-09-06 09:37:25.675820,ferida vascular
287,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,"24 March, 2024",diabetes
288,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,2023-08-19 05:50:37.055685,dengue
289,34,Yuri da Mata,1990-02-18,25394076170,367.542.918-00,Unidade de saude Maria,"02 May, 2023",ferida vascular
290,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2024-03-10 00:12:44.481107,diabetes
291,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-09-12 13:48:05.682426,dengue
292,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-06-07 11:23:06.214634,dengue
293,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-09-06 10:42:37.827440,hipertensao
294,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-05-28 14:34:35.870511,diabetes
295,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-12-20 14:33:43.868322,hipertensao
296,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-06-04 18:44:31.732715,diabetes
297,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-05-14 00:22:10.407595,diabetes
298,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-08-22 15:08:38.761909,diabetes
299,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-05-21 08:41:35.918016,diabetes
300,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-08-07 17:20:02.417972,diabetes
301,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2024-03-29 15:30:44.561706,diabetes
302,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,"26 July, 2023",diabetes
303,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-06-24 18:35:59.017029,diabetes
304,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-08-20 18:19:13.199471,ferida vascular
305,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2024-03-16 11:20:20.270882,diabetes
306,35,Luigi Pires,2007-03-08,01794325670,982.746.150-85,Unidade de saude Gabriela,2023-06-28 23:46:39.248300,dengue
307,36,Sabrina Moura,1975-11-27,52104396743,069.371.582-03,Unidade de saude Gabriela,2023-10-26 22:26:24.407727,ferida vascular
308,37,Sr. Davi da Paz,1987-02-09,43096875200,015.869.374-48,Unidade de saude Cecília,2023-05-20,dengue
309,37,Sr. Davi da Paz,1987-02-09,43096875200,015.869.374-48,Unidade de saude Cecília,2023-10-22 02:36:41.869236,hipertensao
310,37,Sr. Davi da Paz,1987-02-09,43096875200,015.869.374-48,Unidade de saude Cecília,2024-04-06 03:35:07.308092,hipertensao
311,37,Sr. Davi da Paz,1987-02-09,43096875200,015.869.374-48,Unidade de saude Cecília,2023-12-06,diabetes
312,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,"23 December, 2023",ferida vascular
313,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-11-30 23:16:22.237205,ferida vascular
314,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2024-02-06 08:20:33.380258,hipertensao
315,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-12-06 18:58:28.056098,ferida vascular
316,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,"01 January, 2024",ferida vascular
317,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-07-23 17:26:59.189506,diabetes
318,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-11-02 05:38:50.534202,ferida vascular
319,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-08-31 09:26:57.374784,dengue
320,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-04-30 10:16:37.730856,diabetes
321,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2024-03-28 12:58:25.914922,ferida vascular
322,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-12-12 17:50:27.333744,diabetes
323,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-11-15 08:03:07.907974,dengue
324,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2024-02-25 18:56:15.717450,hipertensao
325,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-08-28 07:31:49.163753,diabetes
326,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-12-26 00:09:33.850498,dengue
327,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-06-24 18:19:10.297291,diabetes
328,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-09-04 02:20:47.401988,dengue
329,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-06-18,diabetes
330,38,Isabelly Silva,2005-04-07,83657042938,264.307.819-50,Unidade de saude Daniela,2023-06-13 05:52:28.423939,dengue
331,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2023-08-09 05:38:00.885746,dengue
332,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2024-02-19 08:40:10.548513,ferida vascular
333,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2023-12-27 16:35:38.439652,hipertensao
334,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2023-08-25 02:17:50.904290,ferida vascular
335,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2023-08-13 01:13:57.459968,hipertensao
336,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2023-07-25 22:36:08.671489,diabetes
337,39,Ana Vitória Aragão,1980-12-18,06871324950,053.678.492-29,Unidade de saude Daniela,2023-07-06 06:26:20.619653,hipertensao
338,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2024-01-16 12:48:58.663335,dengue
339,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2024-04-15 02:36:57.890250,dengue
340,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2023-11-06 06:01:48.071527,hipertensao
341,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2023-11-23 03:54:28.541458,dengue
342,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2023-08-13,dengue
343,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2023-08-06 12:20:00.134246,diabetes
344,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2023-06-12 12:38:07.913515,diabetes
345,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2024-03-31 01:18:38.756568,dengue
346,40,Rebeca Ramos,1974-07-30,62498510702,019.687.352-59,Unidade de saude Milena,2024-04-16 23:21:44.486627,hipertensao
347,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2023-12-17 15:13:00.422457,dengue
348,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2023-10-12 12:49:18.297219,dengue
349,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,"22 June, 2023",ferida vascular
350,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2023-11-06 02:09:14.442134,dengue
351,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2024-02-26 13:01:38.412105,ferida vascular
352,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2024-03-05 19:08:04.210336,diabetes
353,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2024-01-18 21:47:20.822169,dengue
354,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2024-01-05,diabetes
355,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2024-01-11 22:54:51.491403,hipertensao
356,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2023-09-08 02:10:09.665028,ferida vascular
357,41,Maria Julia Souza,1993-04-14,25193804705,419.582.037-50,Unidade de saude Daniela,2023-10-01 11:02:15.235233,dengue
358,42,Eduarda Sales,1994-12-17,97601843203,617.289.340-87,Unidade de saude Maria Vitória,2023-12-30 18:19:40.086982,ferida vascular
359,42,Eduarda Sales,1994-12-17,97601843203,617.289.340-87,Unidade de saude Maria Vitória,2024-01-31 05:30:48.896880,diabetes
360,42,Eduarda Sales,1994-12-17,97601843203,617.289.340-87,Unidade de saude Maria Vitória,2023-07-27 00:24:06.040890,diabetes
361,42,Eduarda Sales,1994-12-17,97601843203,617.289.340-87,Unidade de saude Maria Vitória,2024-03-04 03:07:44.056076,dengue
362,42,Eduarda Sales,1994-12-17,97601843203,617.289.340-87,Unidade de saude Maria Vitória,2023-06-29 06:20:08.505374,dengue
363,42,Eduarda Sales,1994-12-17,97601843203,617.289.340-87,Unidade de saude Maria Vitória,2023-05-22 05:00:12.603460,diabetes
364,43,Dr. Francisco Viana,1976-12-31,38196402740,793.548.102-41,Unidade de saude Maria Vitória,2024-02-09 18:21:15.154898,hipertensao
365,43,Dr. Francisco Viana,1976-12-31,38196402740,793.548.102-41,Unidade de saude Maria Vitória,2023-05-31 07:17:27.655289,dengue
366,43,Dr. Francisco Viana,1976-12-31,38196402740,793.548.102-41,Unidade de saude Maria Vitória,2023-08-22,ferida vascular
367,43,Dr. Francisco Viana,1976-12-31,38196402740,793.548.102-41,Unidade de saude Maria Vitória,2023-06-20,dengue
368,43,Dr. Francisco Viana,1976-12-31,38196402740,793.548.102-41,Unidade de saude Maria Vitória,2023-10-15 10:41:17.984556,ferida vascular
